#node	date	numeric date
KX547619/2002/USA/NY/Onondaga/WN02/unknown/Mosquito-Culiseta	2002-08-15	2002.620548
NODE_0001192	2002-05-19	2002.379274
HQ671705/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culiseta	2003-08-01	2003.582192
KX547583/2004/USA/NY/Suffolk/WN02/unknown/Bird-crow	2004-06-04	2004.424863
NODE_0001193	2001-09-28	2001.740941
NODE_0001194	2003-02-25	2003.153230
KX547480/2003/USA/NY/Columbia/WN02/unknown/Mosquito-Culex	2003-09-22	2003.724658
HQ671701/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2003-08-01	2003.582192
NODE_0001195	2002-09-13	2002.698749
AY712947/2003/USA/TX/Harris/WN02/unknown/Bird-other	2003-08-01	2003.582192
KX547542/2004/USA/NY/Erie/WN02/unknown/Bird-crow	2004-06-07	2004.433060
NODE_0001197	2000-10-05	2000.760798
NODE_0001198	2002-04-27	2002.319287
NODE_0001200	2002-10-01	2002.749315
HM488139/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2003-10-07	2003.765753
HM488114/2002/USA/CT/Fairfield/WN02/unknown/Mosquito-Aedes	2002-10-01	2002.749315
NODE_0000191	2003-05-02	2003.332482
HQ705659/2003/USA/CT/Unknown/WN02/unknown/Mosquito-Aedes	2003-08-01	2003.582192
HM488141/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2003-09-16	2003.708219
NODE_0001201	2004-09-14	2004.704295
KJ501239/2008/USA/MN/Lacqui_Parle/WN02/unknown/Bird-other	2008-08-15	2008.621585
NODE_0001202	2005-11-02	2005.836661
JF415918/2007/USA/TX/Harris/WN02/unknown/Bird-other	2007-08-01	2007.582192
KJ501240/2008/USA/MN/Lacqui_Parle/WN02/unknown/Bird-other	2008-10-02	2008.752732
KJ501255/2008/USA/ND/Stutsman/WN02/unknown/Bird-other	2008-08-27	2008.654372
NODE_0001554	2000-08-03	2000.589761
NODE_0001555	2001-08-04	2001.590462
KX547298/2004/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2004-08-03	2004.588798
KX547285/2004/USA/NY/Bronx/WN02/unknown/Bird-crow	2004-08-16	2004.624317
NODE_0001556	2001-02-23	2001.145644
KX547230/2002/USA/NY/Niagara/WN02/unknown/Mosquito-Culex	2002-09-20	2002.719178
NODE_0001558	2007-08-01	2007.582192
KX547371/2007/USA/NY/Jefferson/WN02/unknown/Bird-crow	2007-09-20	2007.719178
HM756678/2007/USA/NY/Unknown/WN02/unknown/Bird-crow	2007-08-01	2007.582192
NODE_0001559	2002-10-11	2002.776415
KX547439/2003/USA/NY/Niagara/WN02/unknown/Bird-crow	2003-08-14	2003.617808
HM756666/2003/USA/NY/Unknown/WN02/unknown/Bird-crow	2003-08-01	2003.582192
HM488216/2003/USA/CT/Windham/WN02/unknown/Mosquito-Culiseta	2003-08-20	2003.634247
HM488214/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2003-08-20	2003.634247
NODE_0001738	2000-06-13	2000.448321
KX547204/2002/USA/NY/Washington/WN02/unknown/Bird-crow	2002-09-12	2002.697260
NODE_0001739	2000-11-19	2000.883948
HM756668/2003/USA/NY/Unknown/WN02/unknown/Bird-crow	2003-08-01	2003.582192
NODE_0001740	2004-08-04	2004.590194
KX547481/2005/USA/NY/Nassau/WN02/unknown/Bird-other	2005-09-01	2005.667123
JF920744/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2007-08-01	2007.582192
NODE_0001742	2001-01-01	2001.000144
NODE_0001743	2002-06-19	2002.464887
KX547526/2003/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2003-09-05	2003.678082
KJ501340/2003/USA/AL/Unknown/WN02/unknown/Bird-other	2003-09-01	2003.667123
NODE_0001744	2001-03-03	2001.169808
KX547531/2003/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2003-08-13	2003.615068
NODE_0001745	2002-06-17	2002.457614
HM756652/2003/USA/CT/Middlesex/WN02/unknown/Mosquito-Aedes	2003-08-26	2003.650685
NODE_0001746	2003-11-27	2003.905005
KX547621/2004/USA/NY/Nassau/WN02/unknown/Bird-other	2004-09-29	2004.744536
KX547377/2005/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2005-07-21	2005.552055
NODE_0001566	2000-07-23	2000.559300
W1397/2002/USA/MN/Hennepin/WN02/unknown/Bird-crow	2002-08-07	2002.598630
NODE_0001567	2005-04-30	2005.326438
KX547268/2006/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2006-08-09	2006.604110
NODE_0001568	2006-06-06	2006.429774
NODE_0001569	2007-08-01	2007.582192
KX547339/2007/USA/NY/Suffolk/WN02/unknown/Bird-other	2007-09-11	2007.694521
HM488202/2007/USA/NY/Unknown/WN02/unknown/Bird-other	2007-08-01	2007.582192
NODE_0001570	2007-03-28	2007.236526
KX547558/2008/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2008-09-04	2008.676230
HM488207/2008/USA/NY/Unknown/WN02/unknown/Bird-other	2008-08-01	2008.583333
NODE_0001572	2007-05-08	2007.349793
KX547452/2007/USA/NY/Nassau/WN02/unknown/Bird-crow	2007-08-14	2007.617808
KX547504/2008/USA/NY/Rockland/WN02/unknown/Mosquito-Culex	2008-09-19	2008.717213
HM488245/2008/USA/NY/Unknown/WN02/unknown/Bird-crow	2008-08-01	2008.583333
KX547601/2010/USA/NY/Nassau/WN02/unknown/Mosquito-Aedes	2010-08-09	2010.604110
NODE_0001576	2008-10-15	2008.789438
KX547434/2009/USA/NY/Rockland/WN02/unknown/Mosquito-Culex	2009-09-11	2009.694521
KX547348/2009/USA/NY/Rockland/WN02/unknown/Mosquito-Culex	2009-08-14	2009.617808
NODE_0001698	2000-09-28	2000.741747
NODE_0001699	2001-01-20	2001.052353
KX547244/2003/USA/NY/Clinton/WN02/unknown/Bird-crow	2003-10-02	2003.752055
KJ501364/2002/USA/PA/Unknown/WN02/unknown/Bird-crow	2002-08-26	2002.650685
NODE_0001700	2002-05-26	2002.399258
HM488252/2005/USA/NY/Unknown/WN02/unknown/Bird-crow	2005-01-01	2005.001370
MH170265/2004/USA/GA/Chattron/WN02/unknown/Mosquito-Culex	2004-08-01	2004.583333
KX547487/2004/USA/NY/New_York/WN02/unknown/Bird-crow	2004-10-04	2004.758197
KX547351/2004/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2004-08-04	2004.591530
NODE_0001704	2003-03-23	2003.222506
KX547501/2004/USA/NY/Queens/WN02/unknown/Bird-crow	2004-09-10	2004.692623
NODE_0001705	2004-12-06	2004.929968
JF488093/2005/USA/CT/Unknown/WN02/unknown/Mosquito-Culex	2005-08-01	2005.582192
KX547532/2005/USA/NY/Suffolk/WN02/unknown/Bird-other	2005-08-01	2005.582192
KX547461/2005/USA/NY/Suffolk/WN02/unknown/Bird-other	2005-08-08	2005.601370
NODE_0001709	2005-05-26	2005.399081
KX547193/2005/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2005-10-07	2005.765753
JF899529/2005/USA/NY/Unknown/WN02/unknown/Bird-crow	2005-08-01	2005.582192
NODE_0001710	2005-03-17	2005.207379
KX547511/2006/USA/NY/Erie/WN02/unknown/Bird-other	2006-08-21	2006.636986
KX547479/2005/USA/NY/Suffolk/WN02/unknown/Mosquito-Aedes	2005-09-07	2005.683562
NODE_0000245	2005-08-16	2005.623288
KX547441/2005/USA/NY/Suffolk/WN02/unknown/Bird-other	2005-08-16	2005.623288
KX547502/2006/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2006-09-13	2006.700000
NODE_0001715	2000-08-09	2000.605629
KX547617/2003/USA/NY/Orange/WN02/unknown/Mosquito-Culex	2003-08-26	2003.650685
NODE_0001725	2000-09-13	2000.699473
NODE_0001726	2002-03-17	2002.206351
KJ501291/2002/USA/DC/District_Of_Columbia/WN02/unknown/Bird-crow	2002-08-08	2002.601370
KJ501491/2002/USA/VA/Unknown/WN02/unknown/Bird-crow	2002-08-13	2002.615068
NODE_0001727	2000-12-03	2000.922790
NODE_0001730	2001-01-01	2001.001370
KJ501448/2001/USA/OH/Unknown/WN02/unknown/Bird-crow	2001-01-01	2001.001370
KJ501517/2002/USA/OH/Unknown/WN02/unknown/Bird-crow	2002-08-15	2002.620548
NODE_0000253	2002-01-31	2002.083210
W1409/2002/USA/MN/Ramsey/WN02/unknown/Bird-crow	2002-08-07	2002.598630
NODE_0001729	2002-07-15	2002.536168
HM756659/2003/USA/CT/Middlesex/WN02/unknown/Mosquito-Culiseta	2003-10-08	2003.768493
KX547405/2003/USA/NY/Tompkins/WN02/unknown/Bird-crow	2003-08-09	2003.604110
NODE_0000257	2001-02-07	2001.103551
NODE_0001723	2001-06-06	2001.429784
KX547415/2004/USA/NY/Monroe/WN02/unknown/Bird-crow	2004-07-28	2004.572404
NODE_0001724	2002-08-09	2002.603027
KJ501294/2003/USA/MD/Unknown/WN02/unknown/Bird-crow	2003-08-28	2003.656164
HM488222/2003/USA/CT/New_London/WN02/unknown/Mosquito-Culiseta	2003-09-09	2003.689041
NODE_0000262	2001-02-07	2001.103551
KJ501505/2002/USA/OK/Unknown/WN02/unknown/Bird-crow	2002-07-17	2002.541096
NODE_0001718	2001-05-12	2001.361592
KJ501497/2001/USA/IL/Unknown/WN02/unknown/Bird-other	2001-10-17	2001.793151
KJ501496/2001/USA/IL/Cook/WN02/unknown/Bird-other	2001-10-10	2001.773973
NODE_0001720	2001-10-02	2001.752055
KJ501401/2001/USA/IL/Unknown/WN02/unknown/Bird-crow	2001-10-02	2001.752055
NODE_0001721	2002-03-18	2002.209233
KX547444/2002/USA/NY/Niagara/WN02/unknown/Mosquito-Culex	2002-08-06	2002.595890
KJ501263/2002/USA/AR/Unknown/WN02/unknown/Bird-other	2002-08-02	2002.584932
NODE_0001630	2000-07-10	2000.523239
KJ501495/2002/USA/DC/District_Of_Columbia/WN02/unknown/Bird-other	2002-08-13	2002.615068
NODE_0001634	2001-01-25	2001.066846
KJ501285/2002/USA/WI/Unknown/WN02/unknown/Bird-other	2002-09-04	2002.675342
KX547567/2006/USA/NY/Cortland/WN02/unknown/Bird-crow	2006-08-26	2006.650685
NODE_0001633	2002-04-24	2002.312117
KX547212/2003/USA/NY/Orange/WN02/unknown/Mosquito-Culex	2003-09-30	2003.746575
HM756658/2003/USA/CT/New_London/WN02/unknown/Mosquito-Culiseta	2003-10-07	2003.765753
NODE_0001635	2000-09-11	2000.695098
W1421/2003/USA/MN/Kandiyohi/WN02/unknown/Bird-crow	2003-07-18	2003.543836
NODE_0001636	2000-11-21	2000.888498
NODE_0001637	2004-03-04	2004.174817
KX547408/2004/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2004-09-13	2004.700820
MH819464/2004/Canada/CAN/QC/St_Jean_Sur_Richelieu/WN02/unknown/Mosquito-Culex	2004-09-15	2004.706284
NODE_0001638	2001-02-15	2001.124679
HM488182/2002/USA/IL/Unknown/WN02/unknown/Bird-crow	2002-08-01	2002.582192
KX547364/2002/USA/NY/Rockland/WN02/unknown/Mosquito-Aedes	2002-09-13	2002.700000
NODE_0001639	2002-01-22	2002.060137
W1387/2002/USA/MN/Ramsey/WN02/unknown/Bird-crow	2002-08-09	2002.604110
HM488194/2005/USA/IL/Unknown/WN02/unknown/Bird-crow	2005-08-01	2005.582192
NODE_0001642	2003-04-23	2003.309291
KX547577/2004/USA/NY/Herkimer/WN02/unknown/Bird-crow	2004-07-14	2004.534153
KX547409/2003/USA/NY/Putnam/WN02/unknown/Bird-crow	2003-09-10	2003.691781
NODE_0001644	2001-10-23	2001.808270
W1411/2002/USA/MN/Benton/WN02/unknown/Bird-crow	2002-08-07	2002.598630
W1395/2002/USA/MN/BigStone/WN02/unknown/Bird-crow	2002-08-07	2002.598630
W1396/2002/USA/MN/Stevens/WN02/unknown/Bird-crow	2002-08-07	2002.598630
KJ501370/2002/USA/AR/Unknown/WN02/unknown/Bird-other	2002-07-31	2002.579452
NODE_0001143	2000-07-15	2000.536681
JN183890/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culiseta	2003-08-01	2003.582192
NODE_0001144	2001-06-14	2001.451701
KX547277/2004/USA/NY/Orange/WN02/unknown/Mosquito-Culex	2004-09-23	2004.728142
NODE_0001146	2004-06-17	2004.461463
JN183888/2006/USA/NY/Unknown/WN02/unknown/Bird-crow	2006-08-01	2006.582192
W1490/2005/USA/MN/Mahnomen/WN02/unknown/Bird-crow	2005-07-26	2005.565753
NODE_0001147	2002-05-20	2002.381708
NODE_0001148	2003-01-08	2003.020450
MH166912/2003/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2003-08-01	2003.582192
MH166913/2004/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2004-08-01	2004.583333
MH166906/2003/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2003-08-01	2003.582192
NODE_0001150	2008-05-29	2008.407250
CSU8492/2015/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex	2015-08-19	2015.631507
NODE_0001151	2009-02-05	2009.098550
NODE_0001152	2013-08-25	2013.648191
MF175850/2015/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2015-07-21	2015.552055
NODE_0001153	2014-01-06	2014.014084
MF175870/2015/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2015-08-12	2015.612329
NODE_0001154	2014-11-26	2014.903478
CSU11071/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2017-08-01	2017.582192
NODE_0001155	2015-03-02	2015.165354
MF175873/2015/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2015-09-08	2015.686301
MF175877/2015/USA/TX/Denton/WN02/unknown/Mosquito-Culex	2015-11-11	2015.861644
NODE_0001156	2009-12-03	2009.921151
KC333387/2012/USA/TX/Harris/WN02/unknown/Bird-other	2012-07-18	2012.545082
NODE_0001157	2011-07-02	2011.498727
NODE_0001158	2011-10-14	2011.785018
CSU7506/2015/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2015-07-08	2015.516438
NODE_0001159	2012-12-14	2012.953407
MF175820/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2013-09-10	2013.691781
NODE_0001160	2013-02-04	2013.093548
MF175829/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2013-08-06	2013.595890
MF175816/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2013-08-27	2013.653425
MF175826/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex	2013-08-13	2013.615068
NODE_0001162	2011-10-12	2011.779231
NODE_0001163	2013-08-12	2013.612329
CSU5059/2013/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2013-08-12	2013.612329
CSU5274/2013/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2013-08-22	2013.639726
NODE_0001164	2012-03-24	2012.229088
NODE_0001165	2015-08-22	2015.639581
CSU9976/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-23	2016.643443
CSU9757/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex	2016-08-10	2016.607923
NODE_0001166	2016-01-05	2016.013576
CSU9738/2016/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2016-08-09	2016.605191
CSU9831/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex	2016-08-15	2016.621585
NODE_0001168	2013-11-27	2013.906262
NODE_0001169	2014-04-21	2014.301494
CSU8061/2015/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex	2015-07-29	2015.573973
MF175874/2015/USA/TX/Denton/WN02/unknown/Mosquito-Culex	2015-08-19	2015.631507
NODE_0001170	2017-11-11	2017.861796
W1531/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-07-12	2018.527397
W1670/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex	2018-08-16	2018.623288
NODE_0001807	2000-08-07	2000.600649
NODE_0000318	2001-06-21	2001.470067
W1459/2004/USA/MN/Hennepin/WN02/unknown/Bird-other	2004-07-03	2004.504098
KJ501466/2002/USA/MI/Lapeer/WN02/unknown/Bird-other	2002-09-20	2002.719178
NODE_0001809	2000-09-26	2000.737705
NODE_0001830	2000-11-30	2000.914063
HM488188/2004/USA/IL/Unknown/WN02/unknown/Bird-crow	2004-08-01	2004.583333
NODE_0001831	2003-08-01	2003.582192
KX547618/2003/USA/NY/Ulster/WN02/unknown/Bird-crow	2003-09-25	2003.732877
HM756669/2003/USA/NY/Unknown/WN02/unknown/Bird-crow	2003-08-01	2003.582192
NODE_0001811	2000-12-20	2000.969105
KJ501384/2002/USA/MS/Unknown/WN02/unknown/Bird-other	2002-08-13	2002.615068
NODE_0001812	2001-09-02	2001.670415
HM488193/2005/USA/IL/Unknown/WN02/unknown/Bird-crow	2005-08-01	2005.582192
KX547605/2004/USA/NY/Lewis/WN02/unknown/Bird-crow	2004-07-11	2004.525956
NODE_0001828	2000-12-13	2000.950559
KX547182/2002/USA/NY/Orange/WN02/unknown/Mosquito-Culex	2002-09-11	2002.694521
NODE_0001829	2002-01-24	2002.064473
KX547275/2004/USA/NY/Jefferson/WN02/unknown/Bird-other	2004-09-03	2004.673497
KX547226/2007/USA/NY/Onondaga/WN02/unknown/Mosquito-Culex	2007-07-25	2007.563014
NODE_0001833	2001-07-07	2001.513550
DQ431693/2003/USA/TX/Potter/WN02/unknown/Human	2003-08-01	2003.582192
KX547336/2002/USA/NY/Essex/WN02/unknown/Bird-crow	2002-09-09	2002.689041
NODE_0001834	2001-11-03	2001.840779
KX547593/2003/USA/NY/Washington/WN02/unknown/Bird-other	2003-09-28	2003.741096
KX547188/2003/USA/NY/Broome/WN02/unknown/Mosquito-Culex	2003-08-15	2003.620548
NODE_0001813	2001-04-09	2001.269010
HM488184/2002/USA/IL/Unknown/WN02/unknown/Bird-other	2002-08-01	2002.582192
NODE_0001814	2002-07-31	2002.579417
KX547592/2003/USA/NY/Albany/WN02/unknown/Mosquito-Culex	2003-08-22	2003.639726
HM488210/2003/USA/CT/New_Haven/WN02/unknown/Mosquito-Culiseta	2003-08-18	2003.628767
NODE_0001816	2002-01-17	2002.044272
W1430/2003/USA/MN/Hennepin/WN02/unknown/Bird-other	2003-07-18	2003.543836
NODE_0001817	2002-12-12	2002.946931
NODE_0001818	2003-04-03	2003.253681
KX547561/2009/USA/NY/Suffolk/WN02/unknown/Bird-crow	2009-09-01	2009.667123
KX547545/2007/USA/NY/Monroe/WN02/unknown/Bird-crow	2007-09-28	2007.741096
NODE_0001819	2003-01-29	2003.077714
JF415929/2005/USA/TX/Harris/WN02/unknown/Bird-other	2005-08-01	2005.582192
KX547215/2006/USA/NY/Niagara/WN02/unknown/Mosquito-Culex	2006-08-22	2006.639726
NODE_0001821	2003-04-29	2003.324222
NODE_0001822	2003-07-17	2003.541075
HM488197/2005/USA/IL/Unknown/WN02/unknown/Bird-crow	2005-08-01	2005.582192
MH819454/2006/Canada/CAN/QC/Rosemont/WN02/unknown/Mosquito-Culex	2006-08-29	2006.658904
NODE_0001823	2004-06-14	2004.450849
KJ501405/2006/USA/MN/Unknown/WN02/unknown/Bird-other	2006-07-19	2006.546575
NODE_0001824	2007-02-27	2007.158592
KX547436/2008/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2008-09-08	2008.687158
NODE_0001825	2008-08-01	2008.583333
KX547580/2008/USA/NY/Niagara/WN02/unknown/Bird-crow	2008-08-13	2008.616120
HM488241/2008/USA/NY/Unknown/WN02/unknown/Bird-crow	2008-08-01	2008.583333
NODE_0001836	2000-12-13	2000.949247
NODE_0001837	2001-09-12	2001.697846
NODE_0001838	2009-06-28	2009.490270
KX547541/2009/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2009-08-28	2009.656164
KX547463/2009/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2009-08-25	2009.647945
NODE_0001839	2002-05-18	2002.376865
KX547164/2006/USA/NY/Nassau/WN02/unknown/Mosquito-Culex	2006-09-08	2006.686301
NODE_0001840	2005-07-05	2005.509314
JF415930/2006/USA/TX/Harris/WN02/unknown/Mosquito-Culex	2006-08-01	2006.582192
JF415915/2006/USA/TX/Harris/WN02/unknown/Bird-other	2006-08-01	2006.582192
NODE_0001841	2001-07-19	2001.545645
NODE_0001842	2002-07-25	2002.563726
KX547241/2003/USA/NY/Erie/WN02/unknown/Mosquito-Culex	2003-09-09	2003.689041
KJ501312/2003/USA/VA/Unknown/WN02/unknown/Bird-crow	2003-09-08	2003.686301
NODE_0001844	2004-04-20	2004.302174
MH166884/2004/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2004-08-01	2004.583333
MH166921/2008/USA/VA/Norfolk/WN02/unknown/Mosquito-unknown	2008-08-01	2008.583333
NODE_0001845	2002-04-15	2002.285311
KX547512/2005/USA/NY/Chautauqua/WN02/unknown/Bird-crow	2005-08-22	2005.639726
NODE_0001846	2007-03-15	2007.201699
KX547447/2007/USA/NY/Suffolk/WN02/unknown/Bird-crow	2007-08-08	2007.601370
KX547476/2008/USA/NY/Suffolk/WN02/unknown/Bird-other	2008-08-07	2008.599727
KX547453/2008/USA/NY/Suffolk/WN02/unknown/Bird-other	2008-07-29	2008.575137
KX547175/2008/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex	2008-07-10	2008.523224
HM488204/2008/USA/NY/Unknown/WN02/unknown/Bird-crow	2008-08-01	2008.583333
NODE_0001263	2000-07-30	2000.578043
KJ501292/2001/USA/IL/Unknown/WN02/unknown/Bird-crow	2001-10-19	2001.798630
KJ501361/2001/USA/OH/Knox/WN02/unknown/Bird-other	2001-10-05	2001.760274
NODE_0001276	2006-01-30	2006.081577
KX547394/2006/USA/NY/Suffolk/WN02/unknown/Mosquito-other	2006-08-01	2006.582192
NODE_0001277	2006-06-05	2006.425932
KX547420/2006/USA/NY/Suffolk/WN02/unknown/Bird-other	2006-07-28	2006.571233
KX547271/2006/USA/NY/Seneca/WN02/unknown/Bird-other	2006-08-12	2006.612329
NODE_0001279	2001-02-26	2001.154539
NODE_0001280	2003-08-01	2003.582192
HM488138/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2003-08-18	2003.628767
HM488211/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2003-08-01	2003.582192
NODE_0001281	2001-10-24	2001.811411
KJ501273/2003/USA/NC/Unknown/WN02/unknown/Bird-other	2003-08-14	2003.617808
JF920738/2007/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2007-08-01	2007.582192
NODE_0001282	2001-11-27	2001.904791
HQ671699/2002/USA/CT/Fairfield/WN02/unknown/Mosquito-other	2002-08-01	2002.582192
KX547288/2003/USA/NY/Broome/WN02/unknown/Bird-crow	2003-07-27	2003.568493
HM488235/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culiseta	2003-09-24	2003.730137
NODE_0001285	2002-04-11	2002.276299
HM488137/2002/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2002-08-20	2002.634247
HQ671698/2002/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2002-08-01	2002.582192
NODE_0001264	2001-12-14	2001.950722
KJ501472/2003/USA/GA/Unknown/WN02/unknown/Bird-crow	2003-08-15	2003.620548
HM488143/2004/USA/CT/Fairfield/WN02/unknown/Mosquito-Aedes	2004-08-09	2004.605191
KJ501339/2002/USA/AL/Unknown/WN02/unknown/Bird-other	2002-09-13	2002.700000
NODE_0001267	2002-08-30	2002.661644
KJ501287/2002/USA/AL/Unknown/WN02/unknown/Bird-other	2002-08-30	2002.661644
KJ501337/2002/USA/AL/Unknown/WN02/unknown/Bird-crow	2002-09-13	2002.700000
NODE_0001269	2002-03-27	2002.234295
HM488185/2003/USA/IL/Unknown/WN02/unknown/Bird-other	2003-08-01	2003.582192
KJ501280/2003/USA/PA/Unknown/WN02/unknown/Bird-crow	2003-09-11	2003.694521
NODE_0001271	2003-08-10	2003.606936
HM488229/2003/USA/CT/New_Haven/WN02/unknown/Mosquito-other	2003-09-15	2003.705479
NODE_0000368	2003-09-15	2003.705479
HM488226/2003/USA/CT/New_Haven/WN02/unknown/Mosquito-Culex	2003-09-15	2003.705479
HM488225/2003/USA/CT/New_Haven/WN02/unknown/Mosquito-Aedes	2003-09-15	2003.705479
NODE_0001287	2000-09-01	2000.667423
JF730043/2002/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex	2002-08-01	2002.582192
KJ501345/2002/USA/MO/Unknown/WN02/unknown/Bird-crow	2002-09-12	2002.697260
NODE_0001299	2001-03-16	2001.204577
DQ164193/2002/USA/NY/Clinton/WN02/unknown/Bird-crow	2002-08-01	2002.582192
KX547305/2002/USA/NY/Albany/WN02/unknown/Bird-crow	2002-08-25	2002.647945
NODE_0001294	2000-12-25	2000.982847
KJ501380/2002/USA/WI/Unknown/WN02/unknown/Bird-other	2002-09-05	2002.678082
KJ501372/2003/USA/FL/Seminole/WN02/unknown/Bird-other	2003-10-09	2003.771233
NODE_0001305	2001-01-01	2001.000012
KJ501346/2003/USA/MO/Holt/WN02/unknown/Bird-other	2003-02-10	2003.110959
KJ501321/2002/USA/MI/Unknown/WN02/unknown/Bird-crow	2002-09-04	2002.675342
NODE_0001308	2000-11-14	2000.870014
DQ431695/2003/USA/IL/Cook/WN02/unknown/Human	2003-08-01	2003.582192
W1413/2003/USA/MN/Hennepin/WN02/unknown/Bird-crow	2003-07-15	2003.535616
NODE_0001291	2000-10-15	2000.788628
KJ501284/2002/USA/WI/Unknown/WN02/unknown/Bird-other	2002-07-11	2002.524658
KJ501461/2005/USA/MT/Phillips/WN02/unknown/Bird-other	2005-09-01	2005.667123
NODE_0001288	2002-03-31	2002.245419
KJ501265/2002/USA/GA/Unknown/WN02/unknown/Bird-other	2002-08-22	2002.639726
NODE_0000378	2002-08-08	2002.601370
KJ501373/2002/USA/GA/Unknown/WN02/unknown/Bird-other	2002-08-20	2002.634247
KJ501369/2002/USA/TN/Unknown/WN02/unknown/Bird-other	2002-08-08	2002.601370
NODE_0000379	2001-03-04	2001.172350
KX547421/2002/USA/NY/Steuben/WN02/unknown/Bird-crow	2002-08-15	2002.620548
NODE_0000383	2001-05-12	2001.359564
NODE_0001310	2002-04-20	2002.300215
W1436/2003/USA/MN/Rice/WN02/unknown/Bird-crow	2003-07-28	2003.571233
W1484/2005/USA/MN/Washington/WN02/unknown/Bird-crow	2005-08-02	2005.584932
NODE_0000385	2002-05-16	2002.370816
KJ501469/2003/USA/NE/Knox/WN02/unknown/Bird-other	2003-08-15	2003.620548
KJ501387/2002/USA/NE/Unknown/WN02/unknown/Bird-other	2002-08-30	2002.661644
NODE_0000386	2001-05-17	2001.375220
HM488178/2002/USA/IL/Unknown/WN02/unknown/Bird-crow	2002-08-01	2002.582192
NODE_0000387	2001-05-25	2001.396956
W1388/2002/USA/MN/Lyon/WN02/unknown/Bird-crow	2002-08-09	2002.604110
NODE_0000390	2001-06-08	2001.434626
KJ501303/2002/USA/KY/Unknown/WN02/unknown/Bird-other	2002-08-23	2002.642466
NODE_0000391	2002-05-20	2002.381215
W1461/2004/USA/MN/Renville/WN02/unknown/Bird-crow	2004-07-14	2004.534153
NODE_0001302	2004-07-07	2004.515092
KX547259/2005/USA/NY/Niagara/WN02/unknown/Bird-other	2005-08-11	2005.609589
KJ786935/2012/USA/TX/Harris/WN02/unknown/Bird-other	2012-08-22	2012.640710
